,name,team,rec_target,rec_rec,rec_yd,rec_td,rush_att,rush_yd,rush_td,fp,season,week,next_fp,afc_n,afc_s,afc_w,nfc_e,nfc_n,nfc_s,nfc_w,temperature,wind,precipitation,status_code
2909,Ted Ginn Jr.,Panthers,10.0,4.0,115.0,1.0,1.0,13.0,0.0,18.8,2016,12,14.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56,6,0.0,0.0
2910,Kelvin Benjamin,Panthers,8.0,4.0,63.0,1.0,0.0,0.0,0.0,12.3,2016,16,15.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52,4,0.0,0.0
2911,Kelvin Benjamin,Panthers,7.0,6.0,93.0,1.0,0.0,0.0,0.0,15.3,2016,17,7.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76,7,0.0,0.0
2912,Ted Ginn Jr.,Panthers,7.0,4.0,69.0,0.0,2.0,24.0,0.0,9.3,2016,17,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76,7,0.0,0.0
2913,Kelvin Benjamin,Panthers,7.0,3.0,39.0,1.0,0.0,0.0,0.0,9.9,2017,8,9.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63,9,0.0,0.0
2914,Kelvin Benjamin,Bills,8.0,3.0,38.0,1.0,0.0,0.0,0.0,9.8,2017,14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,4,1.0,0.0
2915,Kendall Wright,Titans,9.0,8.0,133.0,1.0,0.0,0.0,0.0,19.3,2016,6,15.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79,7,0.0,0.0
2916,Rishard Matthews,Titans,3.0,3.0,70.0,1.0,0.0,0.0,0.0,13.0,2016,6,9.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79,7,0.0,0.0
2917,Kendall Wright,Titans,5.0,4.0,84.0,1.0,1.0,15.0,0.0,15.9,2016,8,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66,4,0.0,0.0
2918,Rishard Matthews,Titans,4.0,4.0,38.0,1.0,0.0,0.0,0.0,9.8,2016,8,18.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66,4,0.0,0.0
2919,Kendall Wright,Titans,5.0,2.0,64.0,0.0,0.0,0.0,0.0,6.4,2016,9,6.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74,3,0.0,0.0
2920,Rishard Matthews,Titans,10.0,6.0,63.0,2.0,0.0,0.0,0.0,18.3,2016,9,12.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74,3,0.0,0.0
2921,Tajae Sharpe,Titans,8.0,4.0,58.0,0.0,0.0,0.0,0.0,5.8,2016,9,12.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74,3,0.0,0.0
2922,Kendall Wright,Titans,3.0,2.0,8.0,1.0,0.0,0.0,0.0,6.8,2016,10,5.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0,0.0
2923,Kendall Wright,Titans,3.0,2.0,8.0,1.0,0.0,0.0,0.0,6.8,2016,10,5.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0,0.0
2924,Rishard Matthews,Titans,5.0,3.0,63.0,1.0,0.0,0.0,0.0,12.3,2016,10,12.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0,0.0
2925,Rishard Matthews,Titans,5.0,3.0,63.0,1.0,0.0,0.0,0.0,12.3,2016,10,12.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0,0.0
2926,Tajae Sharpe,Titans,4.0,3.0,68.0,1.0,0.0,0.0,0.0,12.8,2016,10,12.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0,0.0
2927,Tajae Sharpe,Titans,4.0,3.0,68.0,1.0,0.0,0.0,0.0,12.8,2016,10,12.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0,0.0
2928,Kendall Wright,Titans,6.0,4.0,52.0,0.0,0.0,0.0,0.0,5.2,2016,11,6.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
2929,Rishard Matthews,Titans,13.0,9.0,122.0,0.0,0.0,0.0,0.0,12.2,2016,11,12.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
2930,Kendall Wright,Bears,4.0,4.0,51.0,1.0,0.0,0.0,0.0,11.1,2017,4,4.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64,4,0.0,0.0
2931,Kendall Wright,Bears,5.0,4.0,46.0,0.0,0.0,0.0,0.0,4.6,2017,5,10.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64,3,0.0,0.0
2932,Kendrick Bourne,49ers,6.0,2.0,39.0,0.0,0.0,0.0,0.0,3.9,2017,9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57,1,0.0,0.0
2933,Marquise Goodwin,49ers,8.0,2.0,68.0,0.0,0.0,0.0,0.0,6.8,2017,9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57,1,0.0,0.0
2934,Kenny Britt,Rams,6.0,4.0,67.0,0.0,0.0,0.0,0.0,6.7,2016,1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60,6,0.0,0.0
2935,Kenny Britt,Rams,10.0,6.0,94.0,0.0,0.0,0.0,0.0,9.4,2016,2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85,4,0.0,0.0
2936,Kenny Britt,Rams,10.0,7.0,109.0,0.0,0.0,0.0,0.0,10.9,2016,10,11.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55,4,0.0,0.0
2937,Kenny Britt,Rams,10.0,7.0,109.0,0.0,0.0,0.0,0.0,10.9,2016,10,11.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55,4,0.0,0.0
2938,Kenny Britt,Rams,10.0,5.0,52.0,1.0,0.0,0.0,0.0,11.2,2016,12,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2939,Tavon Austin,Rams,4.0,4.0,45.0,1.0,1.0,10.0,0.0,11.5,2016,12,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2940,Kenny Britt,Rams,6.0,2.0,67.0,1.0,0.0,0.0,0.0,12.7,2016,13,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37,7,0.0,0.0
2941,Kenny Britt,Rams,12.0,7.0,82.0,0.0,0.0,0.0,0.0,8.2,2016,14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64,2,0.0,0.0
2942,Tavon Austin,Rams,11.0,7.0,62.0,0.0,2.0,27.0,0.0,8.9,2016,14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64,2,0.0,0.0
2943,Kenny Britt,Rams,8.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,2016,15,11.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35,3,0.0,0.0
2944,Kenny Britt,Browns,10.0,3.0,54.0,1.0,0.0,0.0,0.0,11.4,2017,3,5.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
2945,Kenny Britt,Browns,8.0,3.0,52.0,0.0,0.0,0.0,0.0,5.2,2017,4,9.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64,2,0.0,0.0
2946,Ricardo Louis,Browns,9.0,5.0,64.0,0.0,0.0,0.0,0.0,6.4,2017,4,7.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64,2,0.0,0.0
2947,Kenny Britt,Browns,3.0,2.0,38.0,1.0,0.0,0.0,0.0,9.8,2017,10,5.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
2948,Kenny Golladay,Lions,3.0,2.0,52.0,0.0,0.0,0.0,0.0,5.2,2017,11,6.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,6,0.0,0.0
2949,Marvin Jones,Lions,7.0,4.0,85.0,1.0,0.0,0.0,0.0,14.5,2017,11,22.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,6,0.0,0.0
2950,T.J. Jones,Lions,5.0,4.0,55.0,0.0,0.0,0.0,0.0,5.5,2017,11,8.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,6,0.0,0.0
2951,Kenny Golladay,Lions,4.0,2.0,61.0,0.0,0.0,0.0,0.0,6.1,2017,12,4.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
2952,Marvin Jones,Lions,9.0,6.0,109.0,2.0,0.0,0.0,0.0,22.9,2017,12,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
2953,Larry Fitzgerald,Cardinals,10.0,8.0,81.0,2.0,0.0,0.0,0.0,20.1,2016,1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2954,Michael Floyd,Cardinals,7.0,3.0,61.0,0.0,0.0,0.0,0.0,6.1,2016,1,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2955,Larry Fitzgerald,Cardinals,8.0,6.0,81.0,2.0,0.0,0.0,0.0,20.1,2016,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72,7,0.0,0.0
2956,Larry Fitzgerald,Cardinals,18.0,12.0,133.0,0.0,0.0,0.0,0.0,13.3,2016,10,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2957,Larry Fitzgerald,Cardinals,18.0,12.0,133.0,0.0,0.0,0.0,0.0,13.3,2016,10,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2958,Michael Floyd,Cardinals,6.0,5.0,101.0,0.0,0.0,0.0,0.0,10.1,2016,10,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2959,Michael Floyd,Cardinals,6.0,5.0,101.0,0.0,0.0,0.0,0.0,10.1,2016,10,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2960,Larry Fitzgerald,Cardinals,7.0,6.0,63.0,0.0,0.0,0.0,0.0,6.3,2016,11,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2961,Larry Fitzgerald,Cardinals,14.0,10.0,113.0,0.0,0.0,0.0,0.0,11.3,2017,10,15.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2962,Larry Fitzgerald,Cardinals,10.0,9.0,91.0,1.0,0.0,0.0,0.0,15.1,2017,11,15.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59,5,0.0,0.0
2963,Larry Fitzgerald,Cardinals,7.0,5.0,44.0,0.0,0.0,0.0,0.0,4.4,2017,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2964,Larry Fitzgerald,Cardinals,10.0,5.0,60.0,0.0,0.0,0.0,0.0,6.0,2017,15,17.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47,0,0.0,0.0
2965,Larry Fitzgerald,Cardinals,15.0,9.0,119.0,1.0,0.0,0.0,0.0,17.9,2017,16,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2966,Louis Murphy,49ers,2.0,2.0,48.0,0.0,0.0,0.0,0.0,4.8,2017,10,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63,0,0.0,0.0
2967,Marquise Goodwin,49ers,2.0,1.0,83.0,1.0,1.0,18.0,0.0,16.1,2017,10,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63,0,0.0,0.0
2968,Mack Hollins,Eagles,1.0,1.0,64.0,1.0,0.0,0.0,0.0,12.4,2017,7,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69,3,0.0,0.0
2969,Nelson Agholor,Eagles,5.0,4.0,45.0,1.0,0.0,0.0,0.0,10.5,2017,7,15.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69,3,0.0,0.0
2970,Marqise Lee,Jaguars,7.0,5.0,75.0,0.0,0.0,0.0,0.0,7.5,2016,2,6.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78,5,0.0,0.0
2971,Marqise Lee,Jaguars,9.0,6.0,86.0,0.0,0.0,0.0,0.0,8.6,2016,17,7.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
2972,Marqise Lee,Jaguars,4.0,2.0,49.0,0.0,0.0,0.0,0.0,4.9,2017,5,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71,4,0.0,0.0
2973,Marqise Lee,Jaguars,9.0,5.0,45.0,0.0,0.0,0.0,0.0,4.5,2017,11,14.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,8,1.0,0.0
2974,Marquise Goodwin,Bills,5.0,2.0,112.0,1.0,0.0,0.0,0.0,17.2,2016,2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2,0.0,0.0
2975,Marquise Goodwin,Bills,7.0,4.0,93.0,1.0,0.0,0.0,0.0,15.3,2016,7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,1,0.0,0.0
2976,Marquise Goodwin,49ers,5.0,2.0,62.0,0.0,0.0,0.0,0.0,6.2,2017,3,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65,5,0.0,0.0
2977,Pierre Garcon,49ers,10.0,7.0,142.0,0.0,0.0,0.0,0.0,14.2,2017,3,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65,5,0.0,0.0
2978,Trent Taylor,49ers,4.0,3.0,32.0,1.0,0.0,0.0,0.0,9.2,2017,3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65,5,0.0,0.0
2979,Marquise Goodwin,49ers,11.0,5.0,116.0,0.0,0.0,0.0,0.0,11.6,2017,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2980,Pierre Garcon,49ers,11.0,8.0,94.0,0.0,0.0,0.0,0.0,9.4,2017,5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
2981,Marquise Goodwin,49ers,8.0,4.0,80.0,0.0,0.0,0.0,0.0,8.0,2017,7,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69,2,0.0,0.0
2982,Marquise Goodwin,49ers,6.0,4.0,78.0,0.0,0.0,0.0,0.0,7.8,2017,12,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63,4,0.0,0.0
2983,Marquise Goodwin,49ers,8.0,8.0,99.0,0.0,0.0,0.0,0.0,9.9,2017,13,10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50,2,0.0,0.0
2984,Trent Taylor,49ers,6.0,6.0,92.0,0.0,0.0,0.0,0.0,9.2,2017,13,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50,2,0.0,0.0
2985,Marquise Goodwin,49ers,12.0,6.0,106.0,0.0,0.0,0.0,0.0,10.6,2017,14,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57,0,0.0,0.0
2986,Marquise Goodwin,49ers,13.0,10.0,114.0,0.0,1.0,10.0,0.0,12.4,2017,15,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60,2,0.0,0.0
2987,Marvin Jones,Lions,10.0,4.0,85.0,0.0,0.0,0.0,0.0,8.5,2016,1,11.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
2988,Marvin Jones,Lions,7.0,5.0,74.0,0.0,0.0,0.0,0.0,7.4,2016,4,9.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64,2,0.0,0.0
2989,Marvin Jones,Lions,5.0,1.0,27.0,1.0,0.0,0.0,0.0,8.7,2017,2,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,2,0.0,0.0
2990,Marvin Jones,Lions,5.0,1.0,27.0,1.0,0.0,0.0,0.0,8.7,2017,2,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,2,0.0,0.0
2991,Marvin Jones,Lions,5.0,1.0,27.0,1.0,0.0,0.0,0.0,8.7,2017,2,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,2,0.0,0.0
2992,Marvin Jones,Lions,5.0,3.0,85.0,0.0,0.0,0.0,0.0,8.5,2017,15,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
2993,Marvin Jones,Lions,5.0,3.0,50.0,0.0,0.0,0.0,0.0,5.0,2017,16,14.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,2,0.0,0.0
2994,Michael Crabtree,Raiders,12.0,7.0,88.0,3.0,0.0,0.0,0.0,26.8,2016,4,10.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67,0,0.0,0.0
2995,Seth Roberts,Raiders,3.0,3.0,12.0,1.0,0.0,0.0,0.0,7.2,2016,4,4.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67,0,0.0,0.0
2996,Michael Crabtree,Raiders,11.0,8.0,96.0,1.0,0.0,0.0,0.0,15.6,2016,7,10.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72,5,0.0,0.0
2997,Seth Roberts,Raiders,9.0,4.0,42.0,0.0,0.0,0.0,0.0,4.2,2016,7,12.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72,5,0.0,0.0
2998,Michael Crabtree,Raiders,13.0,8.0,110.0,0.0,0.0,0.0,0.0,11.0,2016,12,13.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56,6,0.0,0.0
2999,Seth Roberts,Raiders,4.0,3.0,31.0,1.0,0.0,0.0,0.0,9.1,2016,12,7.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56,6,0.0,0.0
3000,Michael Crabtree,Raiders,8.0,6.0,60.0,1.0,0.0,0.0,0.0,12.0,2016,15,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60,2,0.0,0.0
3001,Michael Crabtree,Raiders,8.0,6.0,82.0,1.0,0.0,0.0,0.0,14.2,2017,5,11.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75,3,0.0,0.0
3002,Michael Crabtree,Raiders,13.0,7.0,60.0,0.0,0.0,0.0,0.0,6.0,2017,14,15.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,5,0.0,0.0
3003,Michael Floyd,Cardinals,2.0,2.0,22.0,1.0,0.0,0.0,0.0,8.2,2016,6,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DOME,0,0.0,0.0
3004,Michael Thomas,Saints,9.0,4.0,44.0,1.0,0.0,0.0,0.0,10.4,2016,4,13.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73,6,0.0,0.0
3005,Michael Thomas,Saints,14.0,10.0,156.0,1.0,0.0,0.0,0.0,21.6,2016,17,8.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3006,Michael Thomas,Saints,11.0,8.0,89.0,1.0,0.0,0.0,0.0,14.9,2017,4,8.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62,9,0.0,0.0
3007,Michael Thomas,Saints,8.0,7.0,77.0,0.0,0.0,0.0,0.0,7.7,2017,8,6.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3008,Ted Ginn Jr.,Saints,4.0,2.0,68.0,0.0,0.0,0.0,0.0,6.8,2017,8,11.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3009,Michael Thomas,Saints,11.0,8.0,65.0,0.0,0.0,0.0,0.0,6.5,2017,9,11.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3010,Ted Ginn Jr.,Saints,5.0,4.0,59.0,1.0,0.0,0.0,0.0,11.9,2017,9,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3011,Michael Thomas,Saints,10.0,9.0,117.0,0.0,0.0,0.0,0.0,11.7,2017,10,9.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37,0,0.0,0.0
3012,Michael Thomas,Saints,11.0,6.0,91.0,0.0,0.0,0.0,0.0,9.1,2017,11,5.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3013,Ted Ginn Jr.,Saints,6.0,6.0,87.0,0.0,1.0,-12.0,0.0,7.5,2017,11,7.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3014,Michael Thomas,Saints,8.0,5.0,52.0,0.0,0.0,0.0,0.0,5.2,2017,12,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67,2,0.0,0.0
3015,Ted Ginn Jr.,Saints,11.0,7.0,71.0,0.0,0.0,0.0,0.0,7.1,2017,12,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67,2,0.0,0.0
3016,Michael Thomas,Saints,9.0,5.0,70.0,1.0,0.0,0.0,0.0,13.0,2017,13,17.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3017,Michael Thomas,Saints,14.0,10.0,117.0,1.0,0.0,0.0,0.0,17.7,2017,14,15.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3018,Michael Thomas,Saints,11.0,9.0,93.0,1.0,0.0,0.0,0.0,15.3,2017,15,6.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3019,Michael Thomas,Saints,5.0,4.0,66.0,0.0,0.0,0.0,0.0,6.6,2017,16,9.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3020,Mike Evans,Buccaneers,7.0,5.0,99.0,1.0,0.0,0.0,0.0,15.9,2016,1,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3021,Mike Evans,Buccaneers,11.0,5.0,59.0,0.0,0.0,0.0,0.0,5.9,2016,4,14.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89,4,1.0,0.0
3022,Mike Evans,Buccaneers,12.0,6.0,89.0,1.0,0.0,0.0,0.0,14.9,2016,5,21.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57,2,0.0,0.0
3023,Mike Evans,Buccaneers,13.0,8.0,96.0,2.0,0.0,0.0,0.0,21.6,2016,7,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69,2,0.0,0.0
3024,Russell Shepard,Buccaneers,6.0,5.0,77.0,1.0,0.0,0.0,0.0,13.7,2016,7,8.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69,2,0.0,0.0
3025,Mike Evans,Buccaneers,11.0,8.0,104.0,2.0,0.0,0.0,0.0,22.4,2016,12,5.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78,7,0.0,0.0
3026,Mike Evans,Buccaneers,8.0,7.0,97.0,1.0,0.0,0.0,0.0,15.7,2016,16,12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3027,Russell Shepard,Buccaneers,5.0,3.0,61.0,0.0,0.0,0.0,0.0,6.1,2016,16,11.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3028,Mike Evans,Buccaneers,9.0,7.0,93.0,1.0,0.0,0.0,0.0,15.3,2017,2,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88,4,0.0,0.0
3029,Mike Evans,Buccaneers,9.0,7.0,93.0,1.0,0.0,0.0,0.0,15.3,2017,2,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88,4,0.0,0.0
3030,Mike Evans,Buccaneers,9.0,7.0,93.0,1.0,0.0,0.0,0.0,15.3,2017,2,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88,4,0.0,0.0
3031,Mike Wallace,Ravens,6.0,3.0,91.0,1.0,1.0,11.0,0.0,16.2,2016,1,16.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82,7,0.0,0.0
3032,Mike Wallace,Ravens,6.0,4.0,41.0,2.0,0.0,0.0,0.0,16.1,2016,2,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75,5,0.0,0.0
3033,Mike Wallace,Ravens,11.0,7.0,63.0,0.0,0.0,0.0,0.0,6.3,2016,5,9.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61,1,0.0,0.0
3034,Mike Wallace,Ravens,6.0,4.0,124.0,1.0,0.0,0.0,0.0,18.4,2016,9,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1,0.0,0.0
3035,Steve Smith,Ravens,7.0,4.0,47.0,0.0,0.0,0.0,0.0,4.7,2016,9,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1,0.0,0.0
3036,Mike Wallace,Ravens,10.0,5.0,62.0,0.0,1.0,13.0,0.0,7.5,2016,11,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53,7,0.0,0.0
3037,Steve Smith,Ravens,9.0,8.0,99.0,1.0,0.0,0.0,0.0,15.9,2016,11,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53,7,0.0,0.0
3038,Mike Wallace,Ravens,10.0,6.0,55.0,1.0,0.0,0.0,0.0,11.5,2017,4,13.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64,1,0.0,0.0
3039,Mike Wallace,Ravens,4.0,4.0,56.0,1.0,0.0,0.0,0.0,11.6,2017,11,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,6,0.0,0.0
3040,Mike Wallace,Ravens,11.0,5.0,48.0,0.0,0.0,0.0,0.0,4.8,2017,12,11.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0.0,0.0
3041,Mike Wallace,Ravens,8.0,5.0,116.0,0.0,0.0,0.0,0.0,11.6,2017,13,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51,1,0.0,0.0
3042,Mike Wallace,Ravens,10.0,6.0,89.0,0.0,0.0,0.0,0.0,8.9,2017,15,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0.0,0.0
3043,Mike Wallace,Ravens,6.0,4.0,60.0,0.0,0.0,0.0,0.0,6.0,2017,16,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61,5,1.0,0.0
3044,Mohamed Sanu,Falcons,6.0,3.0,43.0,0.0,0.0,0.0,0.0,4.3,2016,5,10.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73,1,0.0,0.0
3045,Mohamed Sanu,Falcons,10.0,9.0,84.0,1.0,0.0,0.0,0.0,14.4,2016,8,7.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3046,Taylor Gabriel,Falcons,3.0,3.0,68.0,1.0,0.0,0.0,0.0,12.8,2016,8,13.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3047,Mohamed Sanu,Falcons,8.0,8.0,65.0,0.0,1.0,5.0,0.0,7.0,2016,12,9.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3048,Taylor Gabriel,Falcons,5.0,4.0,75.0,2.0,1.0,27.0,0.0,22.2,2016,12,14.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
3049,Mohamed Sanu,Falcons,5.0,3.0,43.0,0.0,0.0,0.0,0.0,4.3,2017,13,14.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
